SYNOPCode,TemperatureMin,Particulate,AbsoluteHumidity,VisibilityMin,ParticulateMin,Temperature,FSO_Att
4,1.60613282658821,0.0,4.595418785,34510.712092811,0.0,1.754107342,6.461369148
4,3.39408915544982,20.36053898,4.604399261,43773.2979336863,19.0591666009574,3.464656064,6.112654737
4,0.280303861525842,5.052319858,3.994647927,16835.4457672908,4.93648553218924,0.289872662,7.92388051
4,0.276760302500945,0.0,4.024800328,17277.3582061905,0.0,0.278859807,7.847551463
4,0.581365346584059,7.079791747,4.0654949,15364.6050391553,7.038181852988,0.637665731,8.342548665
4,0.871815002444483,14.09802806,4.247961689,11931.7650409287,13.4122521578156,0.878140815,8.436839512
4,1.13352926854593,32.47922116,4.151774448,15599.1778455006,29.7174045820641,1.164956529,14.28983098
4,2.17349636949841,20.00760262,4.607977939,57147.1068242923,19.7902794659343,2.236420454,7.1945783
4,0.918965400944167,108.5278989,4.461990206,9350.58618537901,103.816920698402,0.994602018,12.78334372
4,0.7860503442501,107.467145,4.455149205,29291.2435116367,98.0648101497202,0.827728965,11.32046345
4,0.769427794598605,23.26116148,4.402848555,26832.9948658893,22.434647628193,0.832556576,11.09676641
4,0.777360512584346,19.15582083,4.499741943,31081.803754947,18.2397024777144,0.789566328,11.25327311
4,0.844706680129206,18.64856645,4.398913532,40256.67778322,18.5432517015144,0.898554306,10.79591388
4,0.783858217056277,10.78127784,4.375329499,66120.7637732411,10.6251701154122,0.790037838,10.11520902
4,0.812487401173596,0.0,4.508137827,73380.4807943289,0.0,0.845097834,10.9307552
4,0.557865825149142,6.040812051,3.77530099,63517.7755337105,5.92911977355205,0.598952544,8.995467866
4,0.49834622611378,6.082570103,3.415844144,64013.72522005,5.93183829884402,0.550685311,9.239127403
4,0.434037213803205,6.016985532,3.512901109,70162.7623379119,5.47682387324151,0.455549008,8.807705133
4,0.411509611339098,5.89037753,3.451648622,72419.1955905364,5.476829683822,0.436457373,8.359612568
4,0.346533126473649,0.0,3.512947822,74863.8615085103,0.0,0.347942462,8.569720249
4,0.29476061899942,5.953507533,3.496602815,62748.972588809,5.64619512019115,0.303164661,8.608294933
4,0.38528494512087,5.915191154,3.549585618,63850.2677274063,5.81298392972341,0.410988194,9.361630943
4,0.362872243545715,0.0,3.614912259,71449.0305391038,0.0,0.379261827,8.965295878
4,0.304709666610704,10.85617511,3.631577558,51181.6352200364,10.8248463970903,0.320128016,10.1788731
4,0.22886363464359,11.19548406,3.723212482,54614.5685874222,10.257342553034,0.245406279,9.228948824
4,0.190163001080746,10.1739874,3.569347473,67576.4042809144,9.6645530227015,0.205839593,9.801750441
4,0.217507130384863,7.854537918,3.570582099,69780.9919066761,7.80988046769247,0.220553916,9.526311256
4,0.0766475133666537,19.15591675,3.636218088,36929.8350550456,18.4908361367529,0.08013825,10.55456475
4,-0.0624796389948329,5.089232621,3.779821369,38333.1151411991,4.80658856940221,-0.060594202,9.95516946
4,0.176896680453488,4.910104496,3.295756824,69461.3622127898,4.74856525363367,0.19182761,8.983961044
4,0.167213695621467,5.070697111,3.239094743,73874.9600071413,4.60881495995267,0.184617076,8.872237519
4,0.265004533516332,4.937225369,3.330538517,72151.8479719207,4.52631447997118,0.266781753,9.555063239
4,0.133614459736448,14.14232226,3.305612637,69608.0241807552,13.3425800732282,0.146153798,9.312133633
4,0.0510147194467329,0.0,3.277141271,70003.0285601482,0.0,0.052912223,9.696839672
4,0.0480873362445561,8.135548483,3.47103087,67481.6464867155,7.51127748824052,0.052655619,9.696392999
4,-0.0655846023327117,0.0,3.390136184,68315.9899721405,0.0,-0.061725825,9.53080055
4,0.144013286345277,0.0,3.547956076,68598.5260736666,0.0,0.148153885,9.091211898
4,0.0714284912561215,5.087372402,3.474281602,59099.5113077159,4.76458200412273,0.072359573,9.766352781
4,0.0591305096428205,5.049570377,3.406807097,72870.5511646597,4.65199506627316,0.06538724,9.48164608
4,-0.0744420947642243,6.954814244,3.486858254,48783.476162629,6.93091351124447,-0.070662655,8.738213803
4,0.0751573450554382,15.05664499,3.404994339,34050.9836756527,14.0937551437221,0.07880159,9.249544221
4,0.0253166491173901,12.22762229,3.538509781,64204.1099675881,11.5007598167503,0.026384566,8.142811346
4,-0.0606664843188988,0.0,3.518567584,70370.478801464,0.0,-0.058126969,7.920780747
4,-0.147965154593542,4.913528784,3.614286017,69425.5679946436,4.62892730331537,-0.145756838,9.108692568
4,-0.850093693561317,7.001651546,3.881150209,27871.5866419134,6.72840297793077,-0.778230457,12.12623927
4,-0.768374375842299,7.004140624,3.920630903,27555.1671315891,6.70038587831504,-0.746860229,11.53110168
4,-1.07274440071279,6.925324014,3.906577475,25268.8155602634,6.5035841181588,-0.998923524,9.950683058
4,-1.17988800143415,0.0,4.0281134,28542.0415526762,0.0,-1.093242807,8.184994734
4,0.491438033601715,11.10888163,4.7375518,7061.29093026633,10.9071252596454,0.529453558,9.355900277
4,0.650567592993305,10.029045,4.79263423,7056.97381343191,9.37110020376191,0.678258516,9.639595621
4,0.733007152551914,11.04180144,4.798671103,7042.15757689134,10.461999617837,0.767287016,10.0389324
4,0.697030507439569,17.86769572,4.801649324,7293.38630973586,17.3215390791174,0.71363159,10.07145349
4,0.62654236835286,22.7804424,4.78217665,6981.48092873944,22.4764728917355,0.689481791,10.13636509
4,0.56780299541399,23.15367319,4.800236056,6582.284758743,20.9204695313819,0.603628134,10.06534991
4,0.743563294300197,16.9094751,4.65607138,6346.13683583347,16.3406939923846,0.761173286,9.976259588
4,0.783218976395328,9.933929063,4.878463109,7490.61880425026,9.3722154465716,0.7940291,9.60709002
4,0.726233056007648,21.21069882,4.823281571,6377.07289004507,19.6404182866813,0.735152633,10.32182841
4,0.689605303760508,21.41029034,4.786269106,6368.21134879846,20.5076738995243,0.764697486,9.747081678
4,0.732713186105047,42.77236387,4.871231545,6396.116485982,41.7454823260476,0.766669504,10.95098057
4,0.687804132565053,42.6816655,4.842706077,6214.55446592416,41.7106855212968,0.760069793,10.99406995
4,0.603947881650647,34.94970007,4.726938029,6731.33376398112,32.2380366393776,0.65535246,9.846190493
4,0.699585858430433,45.76665153,4.832834356,6122.52617332433,45.451755588798,0.743509868,10.90783278
4,0.617400038173932,44.65616297,4.843470109,6450.36098308783,44.0805299771186,0.659563259,11.81201895
4,0.729877291987982,32.47169186,4.853823525,7307.86495756744,31.2909094887705,0.765872778,11.08123908
4,0.728168009501413,25.37284584,4.703140771,6552.45880430132,24.4915190930054,0.75752137,10.49924293
4,0.631331817669854,25.33165239,4.739878836,6669.62651671411,23.9386543561592,0.663982912,10.71018302
4,0.649153436327479,51.58976101,4.862067327,4835.35764578897,48.4837058990567,0.701502712,11.89461371
4,0.587974524086255,58.86776768,4.772881764,5055.56691240767,53.4991532416471,0.607918873,13.30867758
4,0.755527435393577,83.75003852,4.813150146,4509.55350150514,79.6628975676631,0.791938925,14.64179359
4,0.752780535524071,87.88100526,4.768537889,3403.9457487656,85.0160702112789,0.779510615,15.50174727
4,0.771319557306936,111.7673421,4.904612673,3340.73973657274,106.724896422473,0.813956325,16.25836829
4,0.692418775551628,143.8074543,4.792912497,3184.20813422189,134.295265499749,0.698041734,19.18157877
4,0.651399560976895,181.6163324,4.923751594,2486.19978946979,176.470718971674,0.721456516,20.78953718
4,0.616443464368289,227.3259139,4.894237945,2374.89702569822,218.281603896795,0.684128297,20.1443757
4,0.622410249698144,208.0232294,4.880745855,2669.7967773043,196.130509868155,0.629023081,21.08659528
4,0.815616352019849,209.4853402,4.992518506,2323.78283895982,201.185588338609,0.822946571,20.16605243
4,0.61992272246784,216.8829895,4.90428539,2265.4423117876,214.99628990585,0.671627598,21.08885376
4,0.720656181530702,234.9366394,4.841092582,2333.04614061961,227.246396610261,0.72362635,20.98130746
4,0.595995809842875,237.4867988,4.978327871,2440.767154196,235.240911445898,0.604941145,21.37178027
4,0.653907091721565,239.5060437,4.890936877,2434.64411903895,225.544949416453,0.698029613,20.39536895
4,0.711939878459562,214.1805558,4.862819783,2299.72668986348,211.816396844799,0.71335051,19.95138584
4,0.636107709888826,231.1239591,4.894951125,1949.81660003734,219.106982239386,0.680404936,20.3029249
4,0.637873609750351,192.4115103,4.880290835,2047.77866663456,180.386318819375,0.681168342,20.65229494
4,0.5509906976146,215.7017563,4.882254522,1789.34019287255,203.615051400705,0.556747918,18.69753305
4,0.634253669191833,175.7121803,4.938006381,2143.78086662175,174.342820134591,0.671694742,18.87282291
4,0.632393780650599,132.1158284,4.865979175,1464.0747936759,124.118957715257,0.670549862,16.79516182
4,0.535281399607258,149.0891439,4.824959544,1819.0690690346,138.374884641167,0.571423154,17.22144923
4,0.6325489312973,125.920821,4.90138141,2027.35571495329,115.744750835414,0.691605166,16.85518073
4,0.497350547679399,103.9541461,4.873101029,2052.12821642341,94.882984816883,0.513393876,16.40649816
4,0.641800996129011,88.55076776,4.977352348,1897.04076800028,84.04736520751,0.657306346,15.85739774
4,0.512301130158096,75.37051698,4.891197876,2373.55254862878,73.4744831030422,0.521257709,15.1034059
4,0.630524327178863,92.23069759,4.978337088,2999.10937595537,85.7728577652526,0.649613125,14.57873218
4,0.637059149575326,93.25183423,5.009261704,3179.97981218221,92.211957986256,0.640149063,13.89606302
4,0.944048315368485,5.922334698,4.955845857,3992.41540817136,5.61722189715054,0.992224435,9.131711285
4,1.4017201609844,87.55790941,5.277573379,2375.44773383664,81.2178407189851,1.453594098,14.28431207
4,1.44681607543117,65.24132366,5.313938395,1921.61499341538,58.9972591348796,1.448326429,13.78183849
4,1.38681958533758,88.06788816,5.353196128,2199.12013948771,87.3327504286893,1.506868123,13.89990264
4,1.18871676624118,91.2140535,5.261234572,1955.10918082495,82.3458928188055,1.277350718,13.01058229
4,1.33092037232195,107.7747458,5.291264926,1401.87881217619,97.5732512759243,1.461081992,12.28237805
4,1.3097332005488,50.10778066,5.315105573,2190.66105578619,47.4096372839717,1.421291143,10.49213482
4,1.38949518254952,21.61192158,5.348933209,1524.92077032001,21.3326848364963,1.504063436,10.44620211
4,1.22137172102788,6.976387086,5.276210655,862.871915402084,6.59845531168014,1.352668624,10.57562327
4,1.37393822395348,6.909403523,5.284672022,1311.08316898248,6.72672692739513,1.479869474,10.94739796
4,1.99373991954845,6.009743269,5.504606936,3428.81356173485,5.74281547145617,2.190121213,10.07530332
4,1.99340691236809,6.115464139,5.535058138,4603.0643171957,5.96486443739993,2.088601019,9.775286253
4,1.95840493969134,0.0,5.471374612,4019.37664205838,0.0,2.059497268,9.567200464
4,0.363112277197125,6.104851532,4.842126374,2214.84603071361,6.04891483198822,0.380196885,15.4127385
4,0.275955441985623,6.039760369,4.838203838,2810.25440076707,5.99969960737384,0.304440178,15.70384172
4,0.454740187710595,0.0,4.902719476,2603.98687790832,0.0,0.48343834,14.03252001
4,0.80097937161616,6.105656679,5.111450908,918.55141478298,5.55883235688906,0.829799745,11.83473028
4,0.633930905343703,5.012843106,5.037505459,1214.08419294536,4.62957993842586,0.699102265,11.99330937
4,0.664453068929043,4.991847052,4.937311288,1322.3755107981,4.50793957155937,0.677800274,12.18773327
4,0.493224710584716,0.0,4.869775961,1918.52206704915,0.0,0.539266584,12.76690468
4,2.45602489310657,0.0,5.019156784,30103.9580264672,0.0,2.723412992,6.494725471
4,1.9658190429763,18.9645887,4.83392671,16775.0953439347,17.4441491129776,2.04237623,7.666199916
4,1.93015152352044,20.30355494,4.763404779,16039.6013328079,18.770334340858,2.076732004,7.465855456
4,2.12213048750874,18.90099062,4.92436292,15516.0519138672,17.511066354517,2.134841147,7.795663813
4,1.88188135538556,36.19506605,4.98882084,15072.2592208867,33.0486194788105,2.006043043,8.234177975
4,1.89917007664642,16.77753175,4.859340856,17306.2764594467,15.6742578666587,2.066678867,7.719621015
4,1.91849398223474,0.0,4.911519513,19907.841328463,0.0,1.930536922,7.331966834
4,1.94504620904602,6.954006553,4.851620747,19751.8608702726,6.54294183717629,1.965134317,7.822515596
4,1.43204462472901,5.096527243,4.95763276,18293.2874346626,4.92756301575455,1.58296066,7.307444291
4,1.68393161147837,5.997505276,4.882147194,17652.0980391632,5.58174583039201,1.763535565,7.705505652
4,1.78844703669145,5.998433837,4.89974895,19762.4787709069,5.39913361218077,1.888317043,8.460267166
4,1.80372431649812,6.028559722,4.844381501,21375.4679604089,5.82220463176799,1.956597772,8.390242694
4,1.90410080228093,0.0,4.998294544,22680.10435514,0.0,1.999103527,7.900428315
4,1.67028410414021,4.959425739,4.811360348,23054.0947774943,4.51411465771507,1.833436479,8.258694978
4,1.80492452551417,0.0,4.830169053,23211.3182880904,0.0,1.985761307,8.102630417
4,2.5386035176472,0.0,4.647397891,17304.3973833669,0.0,2.803690957,5.537893049
4,0.0298167205787868,7.039252697,4.522273242,5086.4837509542,6.36193475878904,0.032931807,7.176359001
4,0.140636185927019,0.0,4.570166898,5548.6083025091,0.0,0.147245293,7.348981366
4,0.211221305644309,8.888057457,4.498145471,4683.54429915872,8.14720920795725,0.216369627,7.453593411
4,0.0492359962981924,8.135447844,4.580575706,4791.48360585764,7.84259341388914,0.053659738,7.391717568
4,0.0551467530077763,7.896394456,4.462863665,4839.22031162569,7.6461806319028,0.058005708,7.295882243
4,0.02210386684768,8.051302037,4.520955709,4644.06966453011,7.8036905398577,0.023366124,7.837593466
4,0.182402771169728,12.85595283,4.484488585,4445.05578020087,12.1483668988475,0.193907164,8.039573599
4,0.0454673156025595,14.78840016,4.55079329,4495.76347823432,14.3964105954071,0.046026685,7.927393036
4,0.012087536956344,9.163353118,4.626127195,5275.77719487289,8.25963728994196,0.013086328,7.325208103
4,0.209191434205624,8.097707397,4.600593127,4885.32986088671,7.45158104883849,0.216282886,7.371713375
4,0.052278214394591,0.0,4.57838044,5476.11190937492,0.0,0.056037014,7.384644806
4,0.127265749566514,8.034134892,4.493376539,5065.24553561345,7.64617593457166,0.127465177,7.184873023
4,0.0396468622055411,21.84778613,4.50128593,4362.5290516479,20.3678430362958,0.042018112,7.419209217
4,0.00183919135092034,23.20239292,4.587494476,4127.81360543042,21.0728500573181,0.001960441,7.501725958
4,0.123054118757424,19.10383819,4.639132957,4489.57528397027,17.4374564331787,0.125551421,7.264255971
4,0.21814065015543,19.12412183,4.500319908,4823.89469288033,17.8828861283674,0.237413077,7.274765287
4,0.138109081436847,0.0,4.518923314,5161.86166349248,0.0,0.142598627,7.411722194
4,0.121056411202627,19.30662511,4.525616034,4928.95911720595,18.9264991499995,0.128767125,7.318146963
4,0.241002698001464,31.49419994,4.612861883,4349.42389536498,29.8202766641467,0.241992975,7.609807425
4,0.0943646432629336,29.50604895,4.679029946,4393.64535194231,28.8938137677214,0.101467215,7.729021986
4,0.251141450416444,18.17082014,4.567418561,4012.36430032707,17.3268300116287,0.27637921,7.418042278
4,0.198772567483696,16.82651578,4.545527174,4112.98389800974,16.7542367176168,0.216481085,7.444094482
4,0.111361454173392,17.09280432,4.548991341,4001.00779896079,15.6004149141685,0.115752372,7.40509889
4,0.190959487291502,16.96318159,4.670146741,4174.17352738359,15.4240299624861,0.193895318,7.520541184
4,0.114716166458556,13.80946011,4.588528328,3818.98696508709,13.0824808702761,0.120868257,7.59042758
4,-0.260581975755168,19.82233058,4.561483449,3639.80583782398,19.4534534803846,-0.244053978,9.915473937
4,0.176849262835879,23.15010347,4.705342318,3886.1173410572,22.9333183633833,0.183672964,10.06054833
4,0.15542059988943,10.88887821,4.691753806,3849.47398275371,10.7866838681501,0.159535504,9.945360842
4,0.269928428352142,15.7256178,4.621558652,4019.18942769426,14.8886524508344,0.282984808,10.1234816
4,0.199561942879085,29.66146358,4.708678215,3378.03176098196,27.0768433070393,0.202250102,10.14420476
4,0.172488514887106,29.42515453,4.571182589,3673.20264220569,29.3197846437459,0.173262765,10.02644066
4,0.105397607555581,0.0,4.56716968,4530.80242268049,0.0,0.10772261,10.06411265
4,0.112432076014858,24.74227021,4.7087795,3618.16618847589,23.1862592149348,0.114884078,10.20779817
4,0.0647062696176862,9.929288684,4.716211513,3580.81394672595,9.83026307896848,0.071082138,10.24527555
4,-0.106160228091715,29.03508756,4.589768062,2895.92515152406,26.7026047587827,-0.098922073,10.86360777
4,0.0680850571167773,5.006533589,4.828995917,5191.18483623542,4.82593975658296,0.073777439,8.351909604
4,0.000438680009247556,0.0,4.723573748,5186.56674340381,0.0,0.000476695,8.228645281
4,1.51077573777934,16.2864269,4.808253462,46520.865153518,15.6365674073516,1.529612739,8.89023502
4,1.40012203533355,15.74312138,4.654275806,47658.5221324176,15.0575346649788,1.520278878,9.040562174
4,1.81193317038492,7.020394131,4.551598305,73627.4543539795,6.62240173974093,1.835652788,8.708529935
4,1.3186945721527,0.0,4.871360517,72532.5015234102,0.0,1.346837201,7.581451182
4,1.92605584861673,0.0,3.720121891,72500.0537330372,0.0,2.11750388,7.618093407
4,2.36488392828375,6.947571827,3.836712793,73495.1336651834,6.33366266664197,2.516310151,6.926457428
4,2.36556981988271,0.0,3.979930425,71328.3486900259,0.0,2.402384947,6.460623921
4,1.93152565359341,0.0,4.241807947,38866.8401842783,0.0,2.143832239,7.54782623
4,2.15259440544832,12.9986266,4.304070246,32456.7965874583,11.8486476361481,2.185430924,7.765094703
4,4.03657536056264,7.943626366,3.433585628,20266.0801311293,7.42635618299998,4.212714857,6.049414269
4,2.89052112469959,0.0,3.88308779,26299.3479328495,0.0,3.067405062,8.079766067
4,0.599517372196725,7.855904301,4.745776398,38089.5213076565,7.67522532030083,0.660718678,11.4258578
4,0.721995165335278,7.92422888,4.65496947,40876.4183692402,7.34210988805655,0.747924686,11.40467078
4,0.580433806519933,0.0,4.759933206,20656.8378494319,0.0,0.602158688,9.504109277
4,1.23443243799176,12.19959235,3.682117238,52655.1722846982,11.3238075366357,1.24200044,9.466037943
4,-0.0237890490180388,0.0,4.542282916,27896.1089863133,0.0,-0.023539764,9.278011129
